case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	30	5	separator_candidate	1	0	0	2.731	1.331	0.042	1.268	1	196	0.000	1.331	1.268	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	6	separator_candidate	1	0	0	2.524	1.188	0.020	1.150	1	196	0.000	1.188	1.150	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	7	separator_candidate	1	0	0	3.201	1.404	0.016	1.373	1	196	0.000	1.404	1.373	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	8	separator_candidate	1	0	0	2.380	1.156	0.017	1.122	1	196	0.000	1.156	1.122	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	9	separator_candidate	1	0	0	1.824	0.899	0.016	0.868	1	196	0.000	0.899	0.868	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	10	separator_candidate	1	0	0	3.176	1.278	0.018	1.242	1	196	0.000	1.278	1.242	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	11	separator_candidate	1	0	0	2.508	1.186	0.019	1.132	1	196	0.000	1.186	1.132	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	12	separator_candidate	1	0	0	2.379	1.148	0.018	1.112	1	196	0.000	1.148	1.112	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	13	separator_candidate	1	0	0	2.517	1.186	0.020	1.145	1	196	0.000	1.186	1.145	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	14	separator_candidate	1	0	0	1.483	0.705	0.013	0.680	1	196	0.000	0.705	0.680	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	15	separator_candidate	1	0	0	1.965	0.942	0.015	0.909	1	196	0.000	0.942	0.909	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	16	separator_candidate	1	0	0	1.483	0.724	0.013	0.699	1	196	0.000	0.724	0.699	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	17	separator_candidate	1	0	0	3.205	1.511	0.025	1.462	1	196	0.000	1.511	1.462	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	18	separator_candidate	1	0	0	2.614	1.253	0.023	1.207	1	196	0.000	1.253	1.207	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	19	separator_candidate	1	0	0	2.649	1.371	0.019	1.332	1	196	0.000	1.371	1.332	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	20	separator_candidate	1	0	0	2.578	1.174	0.038	1.117	1	196	0.000	1.174	1.117	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	21	separator_candidate	1	0	0	2.718	1.255	0.019	1.218	1	196	0.000	1.255	1.218	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	22	separator_candidate	1	0	0	2.744	1.588	0.036	1.534	1	196	0.000	1.588	1.534	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	23	separator_candidate	1	0	0	2.272	1.194	0.017	1.158	1	196	0.000	1.194	1.158	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	24	separator_candidate	1	0	0	2.407	1.260	0.018	1.223	1	196	0.000	1.260	1.223	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	25	separator_candidate	1	0	0	2.035	0.852	0.017	0.817	1	196	0.000	0.852	0.817	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	26	separator_candidate	1	0	0	2.511	1.145	0.019	1.111	1	196	0.000	1.145	1.111	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	27	separator_candidate	1	0	0	2.413	0.877	0.015	0.845	1	196	0.000	0.877	0.845	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	28	separator_candidate	1	0	0	1.844	0.979	0.014	0.947	1	196	0.000	0.979	0.947	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	29	separator_candidate	1	0	0	2.711	1.263	0.018	1.226	1	196	0.000	1.263	1.226	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	30	separator_candidate	1	0	0	2.375	1.195	0.016	1.167	1	196	0.000	1.195	1.167	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	31	separator_candidate	1	0	0	2.636	1.091	0.016	1.059	1	196	0.000	1.091	1.059	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	32	separator_candidate	1	0	0	2.875	1.722	0.019	1.684	1	196	0.000	1.722	1.684	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	33	separator_candidate	1	0	0	2.480	1.179	0.019	1.141	1	196	0.000	1.179	1.141	0.000	0.000	0	same_side_reject
comb_dense	256	1	30	34	separator_candidate	1	0	0	2.466	1.153	0.019	1.115	1	196	0.000	1.153	1.115	0.000	0.000	0	same_side_reject
