case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	101	separator_candidate	1	0	0	4.648	2.074	0.024	2.028	1	254	0.000	2.074	2.028	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	102	separator_candidate	1	0	0	4.794	2.263	0.033	2.198	1	254	0.000	2.263	2.198	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	103	separator_candidate	1	0	0	5.023	2.578	0.030	2.517	1	254	0.000	2.578	2.517	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	104	separator_candidate	1	0	0	4.947	2.311	0.031	2.249	1	254	0.000	2.311	2.249	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	105	separator_candidate	1	0	0	4.947	2.270	0.033	2.205	1	254	0.000	2.270	2.205	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	106	separator_candidate	1	0	0	5.288	2.109	0.030	2.056	1	254	0.000	2.109	2.056	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	107	separator_candidate	1	0	0	4.301	2.099	0.022	2.062	1	254	0.000	2.099	2.062	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	108	separator_candidate	1	0	0	2.325	1.140	0.018	1.051	1	254	0.000	1.140	1.051	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	109	separator_candidate	1	0	0	5.098	2.240	0.025	2.191	1	254	0.000	2.240	2.191	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	110	separator_candidate	1	0	0	3.815	1.996	0.021	1.953	1	254	0.000	1.996	1.953	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	111	separator_candidate	1	0	0	4.705	2.199	0.033	2.135	1	254	0.000	2.199	2.135	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	112	separator_candidate	1	0	0	4.497	1.917	0.030	1.864	1	254	0.000	1.917	1.864	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	113	separator_candidate	1	0	0	4.623	2.328	0.021	2.288	1	254	0.000	2.328	2.288	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	114	separator_candidate	1	0	0	2.492	1.140	0.016	1.109	1	254	0.000	1.140	1.109	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	115	separator_candidate	1	0	0	3.644	1.547	0.018	1.506	1	254	0.000	1.547	1.506	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	116	separator_candidate	1	0	0	5.575	3.347	0.029	3.287	1	254	0.000	3.347	3.287	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	117	separator_candidate	1	0	0	3.891	1.877	0.029	1.826	1	254	0.000	1.877	1.826	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	118	separator_candidate	1	0	0	3.808	2.064	0.020	2.029	1	254	0.000	2.064	2.029	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	119	separator_candidate	1	0	0	4.098	2.356	0.019	2.322	1	254	0.000	2.356	2.322	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	120	separator_candidate	1	0	0	2.265	1.078	0.015	1.047	1	254	0.000	1.078	1.047	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	121	separator_candidate	1	0	0	4.663	2.292	0.022	2.255	1	254	0.000	2.292	2.255	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	122	separator_candidate	1	0	0	5.346	2.556	0.031	2.503	1	254	0.000	2.556	2.503	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	123	separator_candidate	1	0	0	4.960	2.209	0.024	2.161	1	254	0.000	2.209	2.161	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	124	separator_candidate	1	0	0	2.977	1.448	0.026	1.400	1	254	0.000	1.448	1.400	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	125	separator_candidate	1	0	0	3.188	1.519	0.017	1.486	1	254	0.000	1.519	1.486	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	126	separator_candidate	1	0	0	5.340	4.011	0.017	3.979	1	254	0.000	4.011	3.979	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	127	separator_candidate	1	0	0	2.248	1.079	0.016	1.048	1	254	0.000	1.079	1.048	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	128	separator_candidate	1	0	0	5.618	3.872	0.024	3.829	1	254	0.000	3.872	3.829	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	129	separator_candidate	1	0	0	4.769	2.267	0.020	2.232	1	254	0.000	2.267	2.232	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	130	separator_candidate	1	0	0	2.631	1.295	0.016	1.264	1	254	0.000	1.295	1.264	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	131	separator_candidate	1	0	0	7.501	4.388	0.018	4.355	1	254	0.000	4.388	4.355	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	132	separator_candidate	1	0	0	4.646	3.174	0.024	3.129	1	254	0.000	3.174	3.129	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	133	separator_candidate	1	0	0	3.914	2.315	0.018	2.274	1	254	0.000	2.315	2.274	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	134	separator_candidate	1	0	0	5.234	2.702	0.020	2.057	1	254	0.000	2.702	2.057	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	135	separator_candidate	1	0	0	5.745	3.569	0.037	3.509	1	254	0.000	3.569	3.509	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	136	separator_candidate	1	0	0	3.237	1.404	0.017	1.373	1	254	0.000	1.404	1.373	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	137	separator_candidate	1	0	0	2.255	1.088	0.016	1.058	1	254	0.000	1.088	1.058	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	138	separator_candidate	1	0	0	2.409	1.169	0.017	1.130	1	254	0.000	1.169	1.130	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	139	separator_candidate	1	0	0	4.806	1.772	0.028	1.722	1	254	0.000	1.772	1.722	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	140	separator_candidate	1	0	0	3.989	1.957	0.020	1.914	1	254	0.000	1.957	1.914	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	141	separator_candidate	1	0	0	3.524	1.376	0.018	1.342	1	254	0.000	1.376	1.342	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	142	separator_candidate	1	0	0	2.835	1.365	0.018	1.324	1	254	0.000	1.365	1.324	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	143	separator_candidate	1	0	0	4.437	1.976	0.028	1.902	1	254	0.000	1.976	1.902	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	144	separator_candidate	1	0	0	3.824	1.854	0.017	1.813	1	254	0.000	1.854	1.813	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	145	separator_candidate	1	0	0	3.037	1.459	0.025	1.410	1	254	0.000	1.459	1.410	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	146	separator_candidate	1	0	0	5.650	2.366	0.029	2.308	1	254	0.000	2.366	2.308	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	147	separator_candidate	1	0	0	4.383	1.649	0.026	1.600	1	254	0.000	1.649	1.600	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	148	separator_candidate	1	0	0	2.748	1.319	0.026	1.269	1	254	0.000	1.319	1.269	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	149	separator_candidate	1	0	0	5.083	1.987	0.017	1.956	1	254	0.000	1.987	1.956	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	150	separator_candidate	1	0	0	3.847	1.541	0.018	1.501	1	254	0.000	1.541	1.501	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	151	separator_candidate	1	0	0	3.317	1.684	0.026	1.635	1	254	0.000	1.684	1.635	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	152	separator_candidate	1	0	0	2.996	1.309	0.021	1.274	1	254	0.000	1.309	1.274	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	153	separator_candidate	1	0	0	2.308	1.108	0.016	1.077	1	254	0.000	1.108	1.077	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	154	separator_candidate	1	0	0	3.124	1.292	0.017	1.260	1	254	0.000	1.292	1.260	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	155	separator_candidate	1	0	0	4.039	2.131	0.018	2.098	1	254	0.000	2.131	2.098	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	156	separator_candidate	1	0	0	3.013	1.329	0.018	1.296	1	254	0.000	1.329	1.296	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	157	separator_candidate	1	0	0	2.265	1.089	0.016	1.058	1	254	0.000	1.089	1.058	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	158	separator_candidate	1	0	0	6.526	2.845	0.019	2.811	1	254	0.000	2.845	2.811	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	159	separator_candidate	1	0	0	4.777	1.930	0.027	1.881	1	254	0.000	1.930	1.881	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	160	separator_candidate	1	0	0	3.612	1.898	0.019	1.865	1	254	0.000	1.898	1.865	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	161	separator_candidate	1	0	0	2.501	1.157	0.017	1.126	1	254	0.000	1.157	1.126	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	162	separator_candidate	1	0	0	69.957	2.355	0.075	2.194	1	254	0.000	2.355	2.194	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	163	separator_candidate	1	0	0	5.039	2.300	0.144	1.957	1	254	0.000	2.300	1.957	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	164	separator_candidate	1	0	0	3.677	1.924	0.017	1.892	1	254	0.000	1.924	1.892	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	165	separator_candidate	1	0	0	19.005	2.755	0.022	2.711	1	254	0.000	2.755	2.711	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	166	separator_candidate	1	0	0	4.519	1.996	0.025	1.956	1	254	0.000	1.996	1.956	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	167	separator_candidate	1	0	0	7.903	4.561	0.020	4.519	1	254	0.000	4.561	4.519	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	168	separator_candidate	1	0	0	3.809	1.511	0.019	1.468	1	254	0.000	1.511	1.468	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	169	separator_candidate	1	0	0	6.500	1.834	0.020	1.791	1	254	0.000	1.834	1.791	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	170	separator_candidate	1	0	0	5.307	3.090	0.021	2.476	1	254	0.000	3.090	2.476	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	171	separator_candidate	1	0	0	3.675	1.692	0.018	1.659	1	254	0.000	1.692	1.659	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	172	separator_candidate	1	0	0	3.884	1.719	0.019	1.685	1	254	0.000	1.719	1.685	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	173	separator_candidate	1	0	0	5.506	3.085	0.021	3.050	1	254	0.000	3.085	3.050	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	174	separator_candidate	1	0	0	5.943	2.316	0.032	2.253	1	254	0.000	2.316	2.253	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	175	separator_candidate	1	0	0	3.262	1.518	0.026	1.469	1	254	0.000	1.518	1.469	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	176	separator_candidate	1	0	0	6.618	2.676	0.017	2.637	1	254	0.000	2.676	2.637	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	177	separator_candidate	1	0	0	4.116	2.051	0.022	2.011	1	254	0.000	2.051	2.011	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	178	separator_candidate	1	0	0	3.127	1.589	0.022	1.553	1	254	0.000	1.589	1.553	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	179	separator_candidate	1	0	0	4.968	2.492	0.019	2.458	1	254	0.000	2.492	2.458	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	180	separator_candidate	1	0	0	4.330	2.416	0.025	2.364	1	254	0.000	2.416	2.364	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	181	separator_candidate	1	0	0	3.788	2.190	0.025	2.084	1	254	0.000	2.190	2.084	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	182	separator_candidate	1	0	0	3.544	1.444	0.019	1.410	1	254	0.000	1.444	1.410	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	183	separator_candidate	1	0	0	4.656	2.397	0.116	2.267	1	254	0.000	2.397	2.267	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	184	separator_candidate	1	0	0	4.307	1.970	0.021	1.925	1	254	0.000	1.970	1.925	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	185	separator_candidate	1	0	0	4.392	1.995	0.021	1.956	1	254	0.000	1.995	1.956	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	186	separator_candidate	1	0	0	5.523	2.994	0.031	2.933	1	254	0.000	2.994	2.933	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	187	separator_candidate	1	0	0	2.600	1.333	0.023	1.287	1	254	0.000	1.333	1.287	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	188	separator_candidate	1	0	0	4.028	1.903	0.019	1.869	1	254	0.000	1.903	1.869	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	189	separator_candidate	1	0	0	3.252	1.531	0.018	1.497	1	254	0.000	1.531	1.497	0.000	0.000	0	same_side_reject
