comb_dense	256	1	22	2	67	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	23	233	15734	5714	0.363163	0	2	0	0	0	1	0	1	1	Q5714_A0_B2_OB0_BZ0_CC0	4.404	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	24	2	70	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	25	230	15427	5576	0.361444	1	1	1	0	1	1	0	1	1	Q5576_A1_B1_OB1_BZ0_CC1	3.543	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	26	2	72	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.037	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	27	229	15272	5576	0.365113	0	1	0	0	1	1	0	1	1	Q5576_A0_B1_OB0_BZ0_CC1	3.922	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	28	2	68	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.030	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	29	227	15054	5513	0.366215	0	1	0	0	1	1	0	1	1	Q5513_A0_B1_OB0_BZ0_CC1	3.631	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	30	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.028	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	31	225	14850	5449	0.366936	0	1	0	0	1	1	0	1	1	Q5449_A0_B1_OB0_BZ0_CC1	3.626	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	32	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.094	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	33	223	14635	5386	0.368022	0	1	0	0	1	1	0	1	1	Q5386_A0_B1_OB0_BZ0_CC1	3.434	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	34	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.030	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	35	221	14420	5318	0.368793	0	2	0	0	0	1	0	1	1	Q5318_A0_B2_OB0_BZ0_CC0	3.429	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	36	2	69	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	37	218	14133	5186	0.366943	1	2	1	0	1	1	0	1	1	Q5186_A1_B2_OB1_BZ0_CC1	4.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	38	2	69	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.022	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	39	216	13931	5122	0.367669	1	1	1	0	1	1	0	1	1	Q5122_A1_B1_OB1_BZ0_CC1	2.518	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	40	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.021	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	41	215	13776	5122	0.371806	0	2	0	0	0	1	0	1	1	Q5122_A0_B2_OB0_BZ0_CC0	2.785	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	42	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.026	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	43	212	13500	4986	0.369333	1	2	1	0	1	1	0	1	1	Q4986_A1_B2_OB1_BZ0_CC1	3.282	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	44	2	66	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.021	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	45	210	13296	4923	0.370262	1	2	1	0	1	1	0	1	1	Q4923_A1_B2_OB1_BZ0_CC1	2.567	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	46	2	64	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.019	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	47	208	13090	4855	0.370894	1	1	1	0	1	1	0	1	1	Q4855_A1_B1_OB1_BZ0_CC1	2.472	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	48	2	71	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.024	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	49	207	12954	4855	0.374788	0	1	0	0	1	1	0	1	1	Q4855_A0_B1_OB0_BZ0_CC1	3.131	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	50	2	68	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.025	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	51	205	12736	4778	0.375157	0	1	0	0	1	1	0	1	1	Q4778_A0_B1_OB0_BZ0_CC1	3.192	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	52	2	78	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.032	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	53	203	12507	4704	0.376109	0	1	0	0	1	1	0	1	1	Q4704_A0_B1_OB0_BZ0_CC1	3.239	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	54	2	75	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	55	201	12289	4625	0.376353	0	1	0	0	1	1	0	1	1	Q4625_A0_B1_OB0_BZ0_CC1	3.009	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	56	2	80	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.029	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	57	199	12083	4561	0.377472	0	1	0	0	1	1	0	1	1	Q4561_A0_B1_OB0_BZ0_CC1	3.518	0.000	0.000	0.000	0.000	1	1	0	debug_off	0
comb_dense	256	1	58	2	65	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.024	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	59	197	11885	4495	0.378208	0	1	0	0	1	1	0	1	1	Q4495_A0_B1_OB0_BZ0_CC1	3.413	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	60	2	67	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.025	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	61	195	11676	4425	0.378983	0	1	0	0	1	1	0	1	1	Q4425_A0_B1_OB0_BZ0_CC1	2.537	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	62	2	70	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.022	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	63	193	11479	4361	0.379911	0	1	0	0	1	1	0	1	1	Q4361_A0_B1_OB0_BZ0_CC1	3.302	0.000	0.000	0.000	0.000	1	0	0		0
comb_dense	256	1	64	2	65	0	0.000000	0	0	0	1	1	1	0	0	0	Q0_A0_B0_OB0_BZ1_CC1	0.027	0.000	0.000	0.000	0.000	1	0	0		0
