case_mode	case_n	case_seed	call_idx	candidate_idx	cand_kind	cand_is_same_side_reject	cand_is_accepted	cand_is_other_reject	candidate_elapsed_ms	cand_same_side_probe_ms	cand_same_side_probe_queue_ms	cand_same_side_probe_neighbor_iter_ms	cand_same_side_probe_found_t	cand_same_side_probe_visited_vertices	cand_third_comp_scan_ms	cand_bfs_total_ms	cand_bfs_neighbor_iter_ms	cand_partition_ms	cand_connectivity_check_ms	cand_accept	cand_reject_reason
comb_dense	256	1	1	180	separator_candidate	1	0	0	3.779	0.060	0.030	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	181	separator_candidate	1	0	0	2.334	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	182	separator_candidate	1	0	0	2.251	0.063	0.031	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	183	separator_candidate	1	0	0	1.165	0.032	0.017	0.007	1	254	0.000	0.032	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	184	separator_candidate	1	0	0	1.113	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	185	separator_candidate	1	0	0	1.116	0.031	0.016	0.008	1	254	0.000	0.031	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	186	separator_candidate	1	0	0	1.228	0.032	0.017	0.008	1	254	0.000	0.032	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	187	separator_candidate	1	0	0	2.965	0.040	0.025	0.008	1	254	0.000	0.040	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	188	separator_candidate	1	0	0	2.344	0.061	0.031	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	189	separator_candidate	1	0	0	2.328	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	190	separator_candidate	1	0	0	2.353	0.063	0.033	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	191	separator_candidate	1	0	0	2.125	0.038	0.023	0.007	1	254	0.000	0.038	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	192	separator_candidate	1	0	0	1.797	0.081	0.050	0.016	1	254	0.000	0.081	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	193	separator_candidate	1	0	0	2.003	0.035	0.021	0.007	1	254	0.000	0.035	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	194	separator_candidate	1	0	0	2.340	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	195	separator_candidate	1	0	0	2.280	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	196	separator_candidate	1	0	0	2.734	0.060	0.031	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	197	separator_candidate	1	0	0	2.339	0.061	0.030	0.015	1	254	0.000	0.061	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	198	separator_candidate	1	0	0	2.339	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	199	separator_candidate	1	0	0	3.751	0.060	0.030	0.015	1	254	0.000	0.060	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	200	separator_candidate	1	0	0	2.362	0.062	0.032	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	201	separator_candidate	1	0	0	2.357	0.065	0.032	0.016	1	254	0.000	0.065	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	202	separator_candidate	1	0	0	2.382	0.063	0.032	0.015	1	254	0.000	0.063	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	203	separator_candidate	1	0	0	2.346	0.063	0.032	0.016	1	254	0.000	0.063	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	204	separator_candidate	1	0	0	2.782	0.187	0.156	0.015	1	254	0.000	0.187	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	205	separator_candidate	1	0	0	3.040	0.046	0.030	0.008	1	254	0.000	0.046	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	206	separator_candidate	1	0	0	2.369	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	207	separator_candidate	1	0	0	3.031	0.062	0.031	0.015	1	254	0.000	0.062	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	208	separator_candidate	1	0	0	1.482	0.055	0.025	0.015	1	254	0.000	0.055	0.015	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	209	separator_candidate	1	0	0	1.618	0.034	0.019	0.007	1	254	0.000	0.034	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	210	separator_candidate	1	0	0	1.752	0.074	0.043	0.016	1	254	0.000	0.074	0.016	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	211	separator_candidate	1	0	0	1.115	0.032	0.017	0.007	1	254	0.000	0.032	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	212	separator_candidate	1	0	0	1.159	0.031	0.017	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	213	separator_candidate	1	0	0	1.121	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	214	separator_candidate	1	0	0	1.333	0.031	0.016	0.008	1	254	0.000	0.031	0.008	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	215	separator_candidate	1	0	0	1.324	0.042	0.028	0.007	1	254	0.000	0.042	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	216	separator_candidate	1	0	0	1.154	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	217	separator_candidate	1	0	0	1.125	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	218	separator_candidate	1	0	0	1.114	0.031	0.016	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
comb_dense	256	1	1	219	separator_candidate	1	0	0	1.767	0.031	0.017	0.007	1	254	0.000	0.031	0.007	0.000	0.000	0	same_side_reject
